ANGKATAN;JENIS_KELAMIN;PROSES_MASUK;NAMA_SEKOLAH;KOTA_SEKOLAH;JURUSAN_SEKOLAH;PRODI;LAMA_STUDI;IPK;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;2,97;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;2,98;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;2,94;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,38;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,36;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,63;
14;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,80;
14;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,67;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,27;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,43;
14;Wanita;BEASISWA;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,72;
14;Pria;BEASISWA;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,24;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,68;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,52;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,65;
14;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,35;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,61;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,30;
14;Pria;BEASISWA;SMK;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,68;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,82;
14;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,34;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,39;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,23;
14;Pria;BEASISWA;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,45;
14;Wanita;BEASISWA;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,84;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,27;
14;Pria;BEASISWA;SMK;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,48;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,70;
14;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,33;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,09;
14;Pria;BEASISWA;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,76;
14;Pria;BEASISWA;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,63;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,32;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,53;
14;Pria;BEASISWA;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,71;
14;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,46;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,18;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,81;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,50;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,32;
14;Pria;BEASISWA;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,49;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,22;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,86;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,32;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,40;
14;Pria;BEASISWA;SMK;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,72;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,35;
14;Pria;BEASISWA;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,87;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,50;3,28;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,44;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,18;
14;Pria;BEASISWA;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,45;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;2,96;
14;Pria;BEASISWA;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,68;
14;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,24;
14;Pria;BEASISWA;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,08;
14;Pria;BEASISWA;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,62;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,60;
14;Wanita;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,86;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,77;
14;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,50;3,06;
14;Pria;Nilai Rapor < 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;2,95;
14;Pria;BEASISWA;SMK;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,82;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,31;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,09;
14;Pria;Nilai Rapor < 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,52;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,18;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,35;
14;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,74;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,02;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,60;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;2,99;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,40;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,28;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,36;
14;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,52;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,27;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,27;
14;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,15;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,22;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,61;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,35;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,14;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,23;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,15;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,41;
14;Wanita;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,57;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;2,89;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,01;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,12;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,77;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,16;
14;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,68;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,19;
14;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,72;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,22;
14;Pria;Nilai Rapor < 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,54;
14;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,18;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,18;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,60;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,26;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,29;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,32;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,40;
14;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,61;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,64;
14;Pria;BEASISWA;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,34;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,14;
14;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,63;
14;Pria;BEASISWA;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,50;3,39;
14;Pria;BEASISWA;SMK;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,50;
14;Wanita;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,31;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;2,84;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,22;
14;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,53;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,05;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,53;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,42;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,14;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,05;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,58;
14;Wanita;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,36;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,49;
14;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,14;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,69;
14;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,19;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,06;
14;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,00;
14;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,27;
14;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,21;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,31;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,36;
14;Pria;BEASISWA;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,30;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,36;
14;Pria;BEASISWA;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,57;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;2,94;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,32;
14;Pria;BEASISWA;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,82;
14;Pria;BEASISWA;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,52;
14;Wanita;BEASISWA;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,79;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,60;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,00;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,37;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,22;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,69;
14;Wanita;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,58;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;2,81;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,64;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,73;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,15;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,10;
14;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,37;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,32;
14;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,25;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,65;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,50;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,46;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,30;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,35;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,38;
14;Wanita;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,16;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,22;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;2,85;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,68;
14;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,60;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,46;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,46;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,24;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,21;
14;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,21;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,23;
14;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,38;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,50;3,21;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,24;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,40;
14;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,42;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,26;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,44;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,17;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,50;3,22;
14;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,34;
14;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,39;
14;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,43;
14;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,45;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,69;
14;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,67;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,50;3,88;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,53;
14;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,85;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,44;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,50;3,46;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,61;
14;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,00;3,58;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;5,50;3,52;
